fraction,rep,n_used,d_est_sub,d_factor,d_pert,T_log,regime
0.5,76,10,3.5218877947073053,1.2,4.226265353648766,0.5209952303726745,Saturation
0.5,77,10,2.925037626065889,0.8,2.340030100852711,-3.822221944595377,Divergence
0.5,77,10,2.925037626065889,0.8500000000000001,2.4862819821560054,-3.485464542884077,Divergence
0.5,77,10,2.925037626065889,0.9,2.6325338634593,-3.1487071411727774,Divergence
0.5,77,10,2.925037626065889,0.95,2.778785744762594,-2.811949739461477,Divergence
0.5,77,10,2.925037626065889,1.0,2.925037626065889,-2.475192337750176,Divergence
0.5,77,10,2.925037626065889,1.05,3.0712895073691837,-2.1384349360388755,Divergence
0.5,77,10,2.925037626065889,1.1,3.217541388672477,-1.8016775343275755,Divergence
0.5,77,10,2.925037626065889,1.15,3.363793269975772,-1.4649201326162755,Divergence
0.5,77,10,2.925037626065889,1.2,3.510045151279066,-1.1281627309049755,Divergence
0.5,78,10,2.9739821897795053,0.8,2.3791857518236044,-3.7320627263633206,Divergence
0.5,78,10,2.9739821897795053,0.8500000000000001,2.52788486131258,-3.389670373512516,Divergence
0.5,78,10,2.9739821897795053,0.9,2.676583970801555,-3.0472780206617123,Divergence
0.5,78,10,2.9739821897795053,0.95,2.82528308029053,-2.704885667810909,Divergence
0.5,78,10,2.9739821897795053,1.0,2.9739821897795053,-2.362493314960105,Divergence
0.5,78,10,2.9739821897795053,1.05,3.1226812992684807,-2.020100962109301,Divergence
0.5,78,10,2.9739821897795053,1.1,3.271380408757456,-1.6777086092584967,Divergence
0.5,78,10,2.9739821897795053,1.15,3.420079518246431,-1.3353162564076937,Divergence
0.5,78,10,2.9739821897795053,1.2,3.5687786277354063,-0.9929239035568896,Divergence
0.5,79,10,3.18618571395092,0.8,2.548948571160736,-3.3411693892130003,Divergence
0.5,79,10,3.18618571395092,0.8500000000000001,2.7082578568582822,-2.9743462027903003,Divergence
0.5,79,10,3.18618571395092,0.9,2.867567142555828,-2.6075230163676024,Divergence
0.5,79,10,3.18618571395092,0.95,3.0268764282533738,-2.2406998299449032,Divergence
0.5,79,10,3.18618571395092,1.0,3.18618571395092,-1.8738766435222045,Divergence
0.5,79,10,3.18618571395092,1.05,3.3454949996484658,-1.5070534570995056,Divergence
0.5,79,10,3.18618571395092,1.1,3.504804285346012,-1.1402302706768055,Divergence
0.5,79,10,3.18618571395092,1.15,3.664113571043557,-0.7734070842541086,Divergence
0.5,79,10,3.18618571395092,1.2,3.823422856741104,-0.4065838978314087,Divergence
0.5,80,10,3.5547415418677986,0.8,2.843793233494239,-2.662264464975013,Divergence
0.5,80,10,3.5547415418677986,0.8500000000000001,3.021530310587629,-2.253009720787439,Divergence
0.5,80,10,3.5547415418677986,0.9,3.1992673876810187,-1.8437549765998669,Divergence
0.5,80,10,3.5547415418677986,0.95,3.3770044647744086,-1.4345002324122935,Divergence
0.5,80,10,3.5547415418677986,1.0,3.5547415418677986,-1.0252454882247206,Divergence
0.5,80,10,3.5547415418677986,1.05,3.732478618961189,-0.6159907440371474,Divergence
0.5,80,10,3.5547415418677986,1.1,3.910215696054579,-0.2067359998495732,Divergence
0.5,80,10,3.5547415418677986,1.15,4.087952773147968,0.2025187443379989,Saturation
0.5,80,10,3.5547415418677986,1.2,4.265689850241358,0.6117734885255721,Saturation
0.5,81,10,3.057312930071115,0.8,2.445850344056892,-3.578561830056426,Divergence
0.5,81,10,3.057312930071115,0.8500000000000001,2.598715990560448,-3.226575671186441,Divergence
0.5,81,10,3.057312930071115,0.9,2.751581637064004,-2.874589512316456,Divergence
0.5,81,10,3.057312930071115,0.95,2.904447283567559,-2.522603353446472,Divergence
0.5,81,10,3.057312930071115,1.0,3.057312930071115,-2.170617194576487,Divergence
0.5,81,10,3.057312930071115,1.05,3.2101785765746707,-1.8186310357065016,Divergence
0.5,81,10,3.057312930071115,1.1,3.3630442230782265,-1.4666448768365166,Divergence
0.5,81,10,3.057312930071115,1.15,3.515909869581782,-1.1146587179665326,Divergence
0.5,81,10,3.057312930071115,1.2,3.6687755160853377,-0.7626725590965475,Divergence
0.5,82,10,3.0890428123535614,0.8,2.471234249882849,-3.520113226899612,Divergence
0.5,82,10,3.0890428123535614,0.8500000000000001,2.6256863905005274,-3.1644740303323258,Divergence
0.5,82,10,3.0890428123535614,0.9,2.7801385311182054,-2.8088348337650406,Divergence
0.5,82,10,3.0890428123535614,0.95,2.934590671735883,-2.453195637197756,Divergence
0.5,82,10,3.0890428123535614,1.0,3.0890428123535614,-2.0975564406304694,Divergence
0.5,82,10,3.0890428123535614,1.05,3.24349495297124,-1.741917244063183,Divergence
0.5,82,10,3.0890428123535614,1.1,3.3979470935889178,-1.3862780474958971,Divergence
0.5,82,10,3.0890428123535614,1.15,3.5523992342065958,-1.0306388509286128,Divergence
0.5,82,10,3.0890428123535614,1.2,3.706851374824273,-0.6749996543613274,Divergence
0.5,83,10,3.637684469571903,0.8,2.9101475756575224,-2.5094779458544103,Divergence
0.5,83,10,3.637684469571903,0.8500000000000001,3.0920317991361177,-2.090674044221799,Divergence
0.5,83,10,3.637684469571903,0.9,3.2739160226147126,-1.6718701425891886,Divergence
0.5,83,10,3.637684469571903,0.95,3.4558002460933075,-1.2530662409565785,Divergence
0.5,83,10,3.637684469571903,1.0,3.637684469571903,-0.8342623393239672,Divergence
0.5,83,10,3.637684469571903,1.05,3.819568693050498,-0.4154584376913559,Divergence
0.5,83,10,3.637684469571903,1.1,4.001452916529093,0.0033454639412543,Saturation
0.5,83,10,3.637684469571903,1.15,4.183337140007688,0.4221493655738646,Saturation
0.5,83,10,3.637684469571903,1.2,4.365221363486283,0.8409532672064749,Saturation
0.5,84,10,3.585388296164115,0.8,2.8683106369312923,-2.605811057301933,Divergence
0.5,84,10,3.585388296164115,0.8500000000000001,3.047580051739498,-2.1930279751347923,Divergence
0.5,84,10,3.585388296164115,0.9,3.226849466547704,-1.780244892967652,Divergence
0.5,84,10,3.585388296164115,0.95,3.406118881355909,-1.3674618108005123,Divergence
0.5,84,10,3.585388296164115,1.0,3.585388296164115,-0.954678728633371,Divergence
0.5,84,10,3.585388296164115,1.05,3.764657710972321,-0.5418956464662296,Divergence
0.5,84,10,3.585388296164115,1.1,3.943927125780527,-0.129112564299089,Divergence
0.5,84,10,3.585388296164115,1.15,4.123196540588732,0.2836705178680504,Saturation
0.5,84,10,3.585388296164115,1.2,4.302465955396938,0.696453600035192,Saturation
0.5,85,10,2.932736788242362,0.8,2.3461894305938897,-3.808039563750505,Divergence
0.5,85,10,2.932736788242362,0.8500000000000001,2.492826270006008,-3.4703957632364,Divergence
0.5,85,10,2.932736788242362,0.9,2.639463109418126,-3.132751962722295,Divergence
0.5,85,10,2.932736788242362,0.95,2.786099948830244,-2.79510816220819,Divergence
0.5,85,10,2.932736788242362,1.0,2.932736788242362,-2.457464361694085,Divergence
0.5,85,10,2.932736788242362,1.05,3.07937362765448,-2.1198205611799805,Divergence
0.5,85,10,2.932736788242362,1.1,3.2260104670665983,-1.782176760665875,Divergence
0.5,85,10,2.932736788242362,1.15,3.372647306478716,-1.4445329601517711,Divergence
0.5,85,10,2.932736788242362,1.2,3.519284145890834,-1.1068891596376664,Divergence
0.5,86,10,2.888929474957884,0.8,2.311143579966307,-3.8887356169768728,Divergence
0.5,86,10,2.888929474957884,0.8500000000000001,2.455590053714201,-3.5561353197894148,Divergence
0.5,86,10,2.888929474957884,0.9,2.600036527462096,-3.223535022601958,Divergence
0.5,86,10,2.888929474957884,0.95,2.7444830012099897,-2.890934725414501,Divergence
0.5,86,10,2.888929474957884,1.0,2.888929474957884,-2.558334428227045,Divergence
0.5,86,10,2.888929474957884,1.05,3.033375948705778,-2.225734131039588,Divergence
0.5,86,10,2.888929474957884,1.1,3.1778224224536724,-1.8931338338521304,Divergence
0.5,86,10,2.888929474957884,1.15,3.322268896201566,-1.5605335366646744,Divergence
0.5,86,10,2.888929474957884,1.2,3.4667153699494606,-1.2279332394772169,Divergence
0.5,87,10,3.1838709839667576,0.8,2.5470967871734063,-3.34543327941767,Divergence
0.5,87,10,3.1838709839667576,0.8500000000000001,2.7062903363717443,-2.978876586132763,Divergence
0.5,87,10,3.1838709839667576,0.9,2.865483885570082,-2.6123198928478564,Divergence
0.5,87,10,3.1838709839667576,0.95,3.0246774347684195,-2.24576319956295,Divergence
0.5,87,10,3.1838709839667576,1.0,3.1838709839667576,-1.8792065062780423,Divergence
0.5,87,10,3.1838709839667576,1.05,3.343064533165096,-1.5126498129931352,Divergence
0.5,87,10,3.1838709839667576,1.1,3.5022580823634337,-1.1460931197082278,Divergence
0.5,87,10,3.1838709839667576,1.15,3.661451631561771,-0.7795364264233223,Divergence
0.5,87,10,3.1838709839667576,1.2,3.820645180760109,-0.4129797331384148,Divergence
0.5,88,10,3.734858304570976,0.8,2.987886643656781,-2.330477126736067,Divergence
0.5,88,10,3.734858304570976,0.8500000000000001,3.174629558885329,-1.9004856739085605,Divergence
0.5,88,10,3.734858304570976,0.9,3.361372474113878,-1.4704942210810532,Divergence
0.5,88,10,3.734858304570976,0.95,3.5481153893424264,-1.0405027682535473,Divergence
0.5,88,10,3.734858304570976,1.0,3.734858304570976,-0.6105113154260392,Divergence
0.5,88,10,3.734858304570976,1.05,3.9216012197995247,-0.1805198625985312,Divergence
0.5,88,10,3.734858304570976,1.1,4.108344135028074,0.2494715902289768,Saturation
0.5,88,10,3.734858304570976,1.15,4.295087050256622,0.6794630430564819,Saturation
0.5,88,10,3.734858304570976,1.2,4.48182996548517,1.109454495883989,Saturation
0.5,89,10,3.7192930119979337,0.8,2.975434409598347,-2.359149455253489,Divergence
0.5,89,10,3.7192930119979337,0.8500000000000001,3.161399060198244,-1.9309500229583203,Divergence
0.5,89,10,3.7192930119979337,0.9,3.3473637107981404,-1.5027505906631529,Divergence
0.5,89,10,3.7192930119979337,0.95,3.533328361398037,-1.074551158367985,Divergence
0.5,89,10,3.7192930119979337,1.0,3.7192930119979337,-0.6463517260728163,Divergence
0.5,89,10,3.7192930119979337,1.05,3.905257662597831,-0.2181522937776475,Divergence
0.5,89,10,3.7192930119979337,1.1,4.091222313197728,0.2100471385175212,Saturation
0.5,89,10,3.7192930119979337,1.15,4.277186963797623,0.638246570812688,Saturation
0.5,89,10,3.7192930119979337,1.2,4.46315161439752,1.0664460031078566,Saturation
0.5,90,10,3.7165306089327066,0.8,2.9732244871461653,-2.364237989748556,Divergence
0.5,90,10,3.7165306089327066,0.8500000000000001,3.159051017592801,-1.936356590859329,Divergence
0.5,90,10,3.7165306089327066,0.9,3.344877548039436,-1.5084751919701027,Divergence
0.5,90,10,3.7165306089327066,0.95,3.530704078486071,-1.0805937930808769,Divergence
0.5,90,10,3.7165306089327066,1.0,3.7165306089327066,-0.6527123941916494,Divergence
0.5,90,10,3.7165306089327066,1.05,3.902357139379342,-0.2248309953024221,Divergence
0.5,90,10,3.7165306089327066,1.1,4.088183669825978,0.2030504035868051,Saturation
0.5,90,10,3.7165306089327066,1.15,4.274010200272612,0.6309318024760303,Saturation
0.5,90,10,3.7165306089327066,1.2,4.459836730719248,1.0588132013652576,Saturation
0.5,91,10,3.566194152760562,0.8,2.85295532220845,-2.641167976080982,Divergence
0.5,91,10,3.566194152760562,0.8500000000000001,3.031265029846478,-2.230594701337532,Divergence
0.5,91,10,3.566194152760562,0.9,3.209574737484506,-1.8200214265940824,Divergence
0.5,91,10,3.566194152760562,0.95,3.3878844451225336,-1.409448151850633,Divergence
0.5,91,10,3.566194152760562,1.0,3.566194152760562,-0.9988748771071826,Divergence
0.5,91,10,3.566194152760562,1.05,3.74450386039859,-0.5883016023637322,Divergence
0.5,91,10,3.566194152760562,1.1,3.9228135680366174,-0.1777283276202818,Divergence
0.5,91,10,3.566194152760562,1.15,4.101123275674646,0.2328449471231674,Saturation
0.5,91,10,3.566194152760562,1.2,4.279432983312674,0.6434182218666168,Saturation
0.5,92,10,3.73728213610852,0.8,2.989825708886816,-2.326012264043046,Divergence
0.5,92,10,3.73728213610852,0.8500000000000001,3.176689815692242,-1.8957417572972244,Divergence
0.5,92,10,3.73728213610852,0.9,3.363553922497668,-1.4654712505514038,Divergence
0.5,92,10,3.73728213610852,0.95,3.5504180293030934,-1.0352007438055832,Divergence
0.5,92,10,3.73728213610852,1.0,3.73728213610852,-0.6049302370597616,Divergence
0.5,92,10,3.73728213610852,1.05,3.9241462429139458,-0.1746597303139399,Divergence
0.5,92,10,3.73728213610852,1.1,4.111010349719372,0.2556107764318816,Saturation
0.5,92,10,3.73728213610852,1.15,4.297874456524797,0.6858812831777001,Saturation
0.5,92,10,3.73728213610852,1.2,4.484738563330224,1.1161517899235227,Saturation
0.5,93,10,3.6254228742072505,0.8,2.9003382993658007,-2.5320646392167885,Divergence
0.5,93,10,3.6254228742072505,0.8500000000000001,3.081609443076163,-2.1146724059193267,Divergence
0.5,93,10,3.6254228742072505,0.9,3.2628805867865256,-1.6972801726218645,Divergence
0.5,93,10,3.6254228742072505,0.95,3.444151730496888,-1.2798879393244036,Divergence
0.5,93,10,3.6254228742072505,1.0,3.6254228742072505,-0.8624957060269405,Divergence
0.5,93,10,3.6254228742072505,1.05,3.806694017917613,-0.4451034727294775,Divergence
0.5,93,10,3.6254228742072505,1.1,3.987965161627976,-0.0277112394320154,Divergence
0.5,93,10,3.6254228742072505,1.15,4.1692363053383374,0.3896809938654444,Saturation
0.5,93,10,3.6254228742072505,1.2,4.350507449048701,0.8070732271629085,Saturation
0.5,94,10,2.866460245581228,0.8,2.293168196464982,-3.930125467067874,Divergence
0.5,94,10,2.866460245581228,0.8500000000000001,2.436491208744044,-3.600112035511105,Divergence
0.5,94,10,2.866460245581228,0.9,2.5798142210231045,-3.2700986039543363,Divergence
0.5,94,10,2.866460245581228,0.95,2.723137233302166,-2.940085172397567,Divergence
0.5,94,10,2.866460245581228,1.0,2.866460245581228,-2.6100717408407976,Divergence
0.5,94,10,2.866460245581228,1.05,3.0097832578602888,-2.280058309284028,Divergence
0.5,94,10,2.866460245581228,1.1,3.15310627013935,-1.9500448777272588,Divergence
0.5,94,10,2.866460245581228,1.15,3.296429282418411,-1.6200314461704903,Divergence
0.5,94,10,2.866460245581228,1.2,3.439752294697473,-1.290018014613721,Divergence
0.5,95,10,2.7916222577099843,0.8,2.233297806167988,-4.06798213527747,Divergence
0.5,95,10,2.7916222577099843,0.8500000000000001,2.3728789190534867,-3.7465847454838,Divergence
0.5,95,10,2.7916222577099843,0.9,2.512460031938986,-3.42518735569013,Divergence
0.5,95,10,2.7916222577099843,0.95,2.652041144824485,-3.103789965896461,Divergence
0.5,95,10,2.7916222577099843,1.0,2.7916222577099843,-2.782392576102791,Divergence
0.5,95,10,2.7916222577099843,1.05,2.931203370595484,-2.460995186309121,Divergence
0.5,95,10,2.7916222577099843,1.1,3.070784483480983,-2.139597796515451,Divergence
0.5,95,10,2.7916222577099843,1.15,3.210365596366482,-1.8182004067217823,Divergence
0.5,95,10,2.7916222577099843,1.2,3.349946709251981,-1.4968030169281124,Divergence
0.5,96,10,2.9766504774876967,0.8,2.3813203819901574,-3.72714755876276,Divergence
0.5,96,10,2.9766504774876967,0.8500000000000001,2.5301529058645427,-3.3844480079369204,Divergence
0.5,96,10,2.9766504774876967,0.9,2.678985429738927,-3.0417484571110824,Divergence
0.5,96,10,2.9766504774876967,0.95,2.827817953613312,-2.699048906285243,Divergence
0.5,96,10,2.9766504774876967,1.0,2.9766504774876967,-2.3563493554594044,Divergence
0.5,96,10,2.9766504774876967,1.05,3.1254830013620816,-2.013649804633565,Divergence
0.5,96,10,2.9766504774876967,1.1,3.274315525236467,-1.6709502538077254,Divergence
0.5,96,10,2.9766504774876967,1.15,3.423148049110851,-1.3282507029818884,Divergence
0.5,96,10,2.9766504774876967,1.2,3.571980572985236,-0.9855511521560484,Divergence
0.5,97,10,3.875708681890851,0.8,3.1005669455126807,-2.0710211434086028,Divergence
0.5,97,10,3.875708681890851,0.8500000000000001,3.2943523796072234,-1.6248136916231288,Divergence
0.5,97,10,3.875708681890851,0.9,3.488137813701766,-1.178606239837655,Divergence
0.5,97,10,3.875708681890851,0.95,3.681923247796308,-0.7323987880521818,Divergence
0.5,97,10,3.875708681890851,1.0,3.875708681890851,-0.2861913362667078,Divergence
0.5,97,10,3.875708681890851,1.05,4.0694941159853935,0.1600161155187662,Saturation
0.5,97,10,3.875708681890851,1.1,4.263279550079936,0.6062235673042402,Saturation
0.5,97,10,3.875708681890851,1.15,4.457064984174478,1.052431019089712,Saturation
0.5,97,10,3.875708681890851,1.2,4.6508504182690205,1.498638470875186,Saturation
0.5,98,10,3.68718369325824,0.8,2.949746954606592,-2.418297006194461,Divergence
0.5,98,10,3.68718369325824,0.8500000000000001,3.134106139269504,-1.9937942958331023,Divergence
0.5,98,10,3.68718369325824,0.9,3.318465323932416,-1.5692915854717464,Divergence
0.5,98,10,3.68718369325824,0.95,3.502824508595327,-1.1447888751103892,Divergence
0.5,98,10,3.68718369325824,1.0,3.68718369325824,-0.720286164749031,Divergence
0.5,98,10,3.68718369325824,1.05,3.871542877921152,-0.2957834543876727,Divergence
0.5,98,10,3.68718369325824,1.1,4.055902062584064,0.1287192559736855,Saturation
0.5,98,10,3.68718369325824,1.15,4.240261247246975,0.5532219663350418,Saturation
0.5,98,10,3.68718369325824,1.2,4.424620431909887,0.9777246766964,Saturation
0.5,99,10,3.02823576028883,0.8,2.4225886082310644,-3.632123956206142,Divergence
0.5,99,10,3.02823576028883,0.8500000000000001,2.574000396245506,-3.283485430220514,Divergence
0.5,99,10,3.02823576028883,0.9,2.7254121842599472,-2.9348469042348877,Divergence
0.5,99,10,3.02823576028883,0.95,2.8768239722743885,-2.5862083782492604,Divergence
0.5,99,10,3.02823576028883,1.0,3.02823576028883,-2.2375698522636323,Divergence
0.5,99,10,3.02823576028883,1.05,3.179647548303272,-1.8889313262780043,Divergence
0.5,99,10,3.02823576028883,1.1,3.331059336317713,-1.5402928002923766,Divergence
0.5,99,10,3.02823576028883,1.15,3.482471124332154,-1.1916542743067506,Divergence
0.5,99,10,3.02823576028883,1.2,3.633882912346596,-0.8430157483211228,Divergence
0.75,0,15,3.861661493316645,0.8,3.0893291946533163,-2.4661422575569985,Divergence
0.75,0,15,3.861661493316645,0.8500000000000001,3.2824122693191486,-1.943263598378758,Divergence
0.75,0,15,3.861661493316645,0.9,3.4754953439849805,-1.420384939200519,Divergence
0.75,0,15,3.861661493316645,0.95,3.668578418650813,-0.8975062800222788,Divergence
0.75,0,15,3.861661493316645,1.0,3.861661493316645,-0.3746276208440386,Divergence
0.75,0,15,3.861661493316645,1.05,4.054744567982477,0.1482510383342015,Saturation
0.75,0,15,3.861661493316645,1.1,4.24782764264831,0.6711296975124418,Saturation
0.75,0,15,3.861661493316645,1.15,4.440910717314141,1.1940083566906796,Saturation
0.75,0,15,3.861661493316645,1.2,4.633993791979974,1.7168870158689222,Saturation
0.75,1,15,3.803210765190644,0.8,3.042568612152515,-2.5927722624019496,Divergence
0.75,1,15,3.803210765190644,0.8500000000000001,3.232729150412048,-2.077807978526518,Divergence
0.75,1,15,3.803210765190644,0.9,3.4228896886715794,-1.5628436946510884,Divergence
0.75,1,15,3.803210765190644,0.95,3.613050226931112,-1.047879410775658,Divergence
0.75,1,15,3.803210765190644,1.0,3.803210765190644,-0.5329151269002274,Divergence
0.75,1,15,3.803210765190644,1.05,3.993371303450176,-0.0179508430247967,Divergence
0.75,1,15,3.803210765190644,1.1,4.1835318417097085,0.497013440850635,Saturation
0.75,1,15,3.803210765190644,1.15,4.37369237996924,1.0119777247260644,Saturation
0.75,1,15,3.803210765190644,1.2,4.563852918228772,1.5269420086014938,Saturation
0.75,2,15,3.775923780970161,0.8,3.020739024776129,-2.6518878808865503,Divergence
0.75,2,15,3.775923780970161,0.8500000000000001,3.2095352138246374,-2.1406183231664064,Divergence
0.75,2,15,3.775923780970161,0.9,3.3983314028731453,-1.6293487654462635,Divergence
0.75,2,15,3.775923780970161,0.95,3.5871275919216528,-1.118079207726122,Divergence
0.75,2,15,3.775923780970161,1.0,3.775923780970161,-0.6068096500059781,Divergence
0.75,2,15,3.775923780970161,1.05,3.9647199700186695,-0.095540092285834,Divergence
0.75,2,15,3.775923780970161,1.1,4.153516159067178,0.4157294654343099,Saturation
0.75,2,15,3.775923780970161,1.15,4.342312348115685,0.9269990231544514,Saturation
0.75,2,15,3.775923780970161,1.2,4.531108537164193,1.438268580874593,Saturation
0.75,3,15,3.7764737143183833,0.8,3.021178971454707,-2.650696483195153,Divergence
0.75,3,15,3.7764737143183833,0.8500000000000001,3.210002657170626,-2.1393524631192973,Divergence
0.75,3,15,3.7764737143183833,0.9,3.398826342886545,-1.6280084430434427,Divergence
0.75,3,15,3.7764737143183833,0.95,3.587650028602464,-1.116664422967588,Divergence
0.75,3,15,3.7764737143183833,1.0,3.7764737143183833,-0.6053204028917322,Divergence
0.75,3,15,3.7764737143183833,1.05,3.965297400034303,-0.0939763828158762,Divergence
0.75,3,15,3.7764737143183833,1.1,4.154121085750222,0.4173676372599796,Saturation
0.75,3,15,3.7764737143183833,1.15,4.342944771466141,0.9287116573358344,Saturation
0.75,3,15,3.7764737143183833,1.2,4.53176845718206,1.440055677411689,Saturation
0.75,4,15,3.78302307355172,0.8,3.026418458841376,-2.636507688324011,Divergence
0.75,4,15,3.78302307355172,0.8500000000000001,3.215569612518962,-2.124276868568709,Divergence
0.75,4,15,3.78302307355172,0.9,3.404720766196548,-1.6120460488134083,Divergence
0.75,4,15,3.78302307355172,0.95,3.593871919874134,-1.0998152290581065,Divergence
0.75,4,15,3.78302307355172,1.0,3.78302307355172,-0.5875844093028045,Divergence
0.75,4,15,3.78302307355172,1.05,3.972174227229306,-0.0753535895475025,Divergence
0.75,4,15,3.78302307355172,1.1,4.161325380906892,0.4368772302078006,Saturation
0.75,4,15,3.78302307355172,1.15,4.350476534584478,0.9491080499631002,Saturation
0.75,4,15,3.78302307355172,1.2,4.539627688262064,1.4613388697184022,Saturation
0.75,5,15,3.87062917928982,0.8,3.096503343431856,-2.446714302514538,Divergence
0.75,5,15,3.87062917928982,0.8500000000000001,3.290034802396347,-1.9226213961461427,Divergence
0.75,5,15,3.87062917928982,0.9,3.4835662613608376,-1.39852848977775,Divergence
0.75,5,15,3.87062917928982,0.95,3.677097720325329,-0.8744355834093561,Divergence
0.75,5,15,3.87062917928982,1.0,3.87062917928982,-0.3503426770409621,Divergence
0.75,5,15,3.87062917928982,1.05,4.064160638254311,0.1737502293274329,Saturation
0.75,5,15,3.87062917928982,1.1,4.2576920972188015,0.6978431356958257,Saturation
0.75,5,15,3.87062917928982,1.15,4.451223556183292,1.2219360420642182,Saturation
0.75,5,15,3.87062917928982,1.2,4.644755015147783,1.7460289484326137,Saturation
0.75,6,15,3.770698726747084,0.8,3.016558981397667,-2.66320764819821,Divergence
0.75,6,15,3.770698726747084,0.8500000000000001,3.205093917735021,-2.152645575935045,Divergence
0.75,6,15,3.770698726747084,0.9,3.393628854072376,-1.6420835036718808,Divergence
0.75,6,15,3.770698726747084,0.95,3.582163790409729,-1.131521431408718,Divergence
0.75,6,15,3.770698726747084,1.0,3.770698726747084,-0.6209593591455528,Divergence
0.75,6,15,3.770698726747084,1.05,3.9592336630844382,-0.1103972868823874,Divergence
0.75,6,15,3.770698726747084,1.1,4.147768599421792,0.4001647853807766,Saturation
0.75,6,15,3.770698726747084,1.15,4.3363035357591455,0.9107268576439383,Saturation
0.75,6,15,3.770698726747084,1.2,4.5248384720965005,1.4212889299071048,Saturation
0.75,7,15,3.640948271013947,0.8,2.912758616811158,-2.944304246391189,Divergence
0.75,7,15,3.640948271013947,0.8500000000000001,3.0948060303618554,-2.4513107115150854,Divergence
0.75,7,15,3.640948271013947,0.9,3.2768534439125525,-1.9583171766389829,Divergence
0.75,7,15,3.640948271013947,0.95,3.4589008574632496,-1.4653236417628803,Divergence
0.75,7,15,3.640948271013947,1.0,3.640948271013947,-0.9723301068867768,Divergence
0.75,7,15,3.640948271013947,1.05,3.8229956845646447,-0.479336572010673,Divergence
0.75,7,15,3.640948271013947,1.1,4.005043098115342,0.0136569628654306,Saturation
0.75,7,15,3.640948271013947,1.15,4.187090511666039,0.5066504977415319,Saturation
0.75,7,15,3.640948271013947,1.2,4.369137925216736,0.9996440326176356,Saturation
0.75,8,15,3.792844541620673,0.8,3.034275633296539,-2.6152300654606124,Divergence
0.75,8,15,3.792844541620673,0.8500000000000001,3.2239178603775724,-2.101669394276348,Divergence
0.75,8,15,3.792844541620673,0.9,3.413560087458606,-1.5881087230920845,Divergence
0.75,8,15,3.792844541620673,0.95,3.60320231453964,-1.0745480519078203,Divergence
0.75,8,15,3.792844541620673,1.0,3.792844541620673,-0.5609873807235561,Divergence
0.75,8,15,3.792844541620673,1.05,3.982486768701707,-0.047426709539292,Divergence
0.75,8,15,3.792844541620673,1.1,4.1721289957827405,0.466133961644972,Saturation
0.75,8,15,3.792844541620673,1.15,4.361771222863774,0.9796946328292347,Saturation
0.75,8,15,3.792844541620673,1.2,4.551413449944808,1.4932553040135002,Saturation
0.75,9,15,3.635232477108533,0.8,2.9081859816868265,-2.9566871718592016,Divergence
0.75,9,15,3.635232477108533,0.8500000000000001,3.089947605542253,-2.464467569824849,Divergence
0.75,9,15,3.635232477108533,0.9,3.2717092293976795,-1.9722479677904976,Divergence
0.75,9,15,3.635232477108533,0.95,3.453470853253106,-1.480028365756145,Divergence
0.75,9,15,3.635232477108533,1.0,3.635232477108533,-0.9878087637217924,Divergence
0.75,9,15,3.635232477108533,1.05,3.81699410096396,-0.4955891616874399,Divergence
0.75,9,15,3.635232477108533,1.1,3.9987557248193855,-0.0033695596530872,Divergence
0.75,9,15,3.635232477108533,1.15,4.180517348674813,0.488850042381264,Saturation
0.75,9,15,3.635232477108533,1.2,4.362278972530239,0.9810696444156166,Saturation
0.75,10,15,3.765242165844228,0.8,3.0121937326753825,-2.675028960878454,Divergence
0.75,10,15,3.765242165844228,0.8500000000000001,3.200455840967594,-2.1652057206578044,Divergence
0.75,10,15,3.765242165844228,0.9,3.388717949259805,-1.655382480437156,Divergence
0.75,10,15,3.765242165844228,0.95,3.5769800575520163,-1.1455592402165076,Divergence
0.75,10,15,3.765242165844228,1.0,3.765242165844228,-0.635735999995858,Divergence
0.75,10,15,3.765242165844228,1.05,3.95350427413644,-0.1259127597752083,Divergence
0.75,10,15,3.765242165844228,1.1,4.141766382428651,0.3839104804454412,Saturation
0.75,10,15,3.765242165844228,1.15,4.330028490720862,0.8937337206660885,Saturation
0.75,10,15,3.765242165844228,1.2,4.518290599013073,1.403556960886738,Saturation
0.75,11,15,3.788430540826537,0.8,3.03074443266123,-2.6247927340511934,Divergence
0.75,11,15,3.788430540826537,0.8500000000000001,3.220165959702557,-2.1118297296538397,Divergence
0.75,11,15,3.788430540826537,0.9,3.409587486743884,-1.5988667252564874,Divergence
0.75,11,15,3.788430540826537,0.95,3.5990090137852104,-1.0859037208591344,Divergence
0.75,11,15,3.788430540826537,1.0,3.788430540826537,-0.5729407164617815,Divergence
0.75,11,15,3.788430540826537,1.05,3.977852067867864,-0.0599777120644285,Divergence
0.75,11,15,3.788430540826537,1.1,4.167273594909191,0.4529852923329244,Saturation
0.75,11,15,3.788430540826537,1.15,4.356695121950517,0.9659482967302762,Saturation
0.75,11,15,3.788430540826537,1.2,4.546116648991845,1.4789113011276305,Saturation
0.75,12,15,3.857802713436682,0.8,3.0862421707493457,-2.474502073260953,Divergence
0.75,12,15,3.857802713436682,0.8500000000000001,3.27913230642118,-1.9521459025642092,Divergence
0.75,12,15,3.857802713436682,0.9,3.472022442093014,-1.4297897318674668,Divergence
0.75,12,15,3.857802713436682,0.95,3.664912577764848,-0.9074335611707254,Divergence
